stnq,name,lat,long,elev,date,year,Month,prcp,tavg,pet,spi1,spi3,spi6,spi12,spi24,spei1,spei3,spei6,spei12,spei24
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-01,2000,1,54.6,13.3,25.29078344,-0.832140326,-1.128264992,-1.388593462,-1.255086683,-0.73067878,-1.084364267,-1.368645096,-1.479562158,-1.392876629,-1.165892003
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-02,2000,2,25.4,16,36.68737242,-1.14207374,-0.758511427,-1.425887309,-1.323271327,-0.917218409,-1.412938765,-1.047809033,-1.43799569,-1.467576834,-1.326703862
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-03,2000,3,38.6,18.5,60.78391506,-0.795827863,-1.512481601,-1.926714506,-1.492962801,-1.002868801,-1.129521837,-1.766607578,-1.820933318,-1.555206226,-1.447772674
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-04,2000,4,168.9,19.9,74.80974198,1.105151986,-0.000256977,-0.862712452,-0.919931058,-0.682001983,1.215207483,-0.369475562,-1.149754446,-1.112356685,-1.210345924
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-05,2000,5,245.2,24.9,135.9004577,1.342603089,1.036857825,0.437814919,-0.637048239,-0.120376992,1.349981793,0.986688997,0.193629794,-0.880815378,-0.696010571
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-06,2000,6,43.8,27.7,171.7640604,-0.937096908,0.6441082,-0.162018241,-0.988423009,-0.247975672,-1.198674375,0.536616101,-0.501569383,-1.267668202,-0.776585276
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-07,2000,7,20.1,29.7,205.7099783,-1.956772547,-0.420281723,-0.437139795,-1.375069974,-0.287305197,-1.682553377,-0.750103448,-0.860150245,-1.524499939,-0.814301638
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-08,2000,8,24.7,29.1,187.7349573,-1.264430938,-2.311702966,-0.602073611,-1.511844273,-0.80597118,-1.373438953,-1.982156424,-0.953290833,-1.643715324,-1.331104745
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-09,2000,9,130.8,26.2,133.6388164,-0.039832782,-1.463162379,-0.488184071,-1.406738749,-1.479601123,-0.23022649,-1.553213406,-0.795458139,-1.562222626,-1.755336155
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-10,2000,10,21.5,21.8,84.17395798,-0.905488059,-1.054788054,-1.143426484,-1.427483029,-1.949189052,-1.08066263,-1.201785953,-1.463887342,-1.637136261,-1.955267029
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-11,2000,11,210.1,14.6,30.71845769,1.50336291,0.076633061,-1.300627676,-0.764371872,-1.672784898,1.643937903,0.025997528,-1.476999012,-1.104763821,-1.854797574
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2000-12,2000,12,48.3,8.6,9.261845901,-1.108966985,-0.196961202,-1.336144172,-1.060946773,-1.698963691,-0.912827554,-0.028071545,-1.510823109,-1.32203616,-1.843082345
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-01,2001,1,177,9.1,10.70026789,0.986724438,0.973192869,-0.34793918,-0.640018401,-1.52893108,1.140675594,1.240186198,-0.332508138,-0.921713173,-1.64554096
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-02,2001,2,31.6,15.1,32.17555699,-0.913037852,-0.226237568,-0.153125324,-0.611536912,-1.485928685,-1.170031167,-0.167028652,-0.109792985,-0.853844359,-1.619195127
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-03,2001,3,284.1,14.4,34.44735617,2.35923402,1.544928129,0.934430909,0.146110675,-1.00784387,2.261069938,1.70751788,1.104960794,-0.007536593,-1.249715108
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-04,2001,4,89.9,21.8,91.98676765,0.367916684,1.234227131,1.48091625,-0.096889011,-0.83269018,0.146105195,1.297804216,1.541441299,-0.25371382,-1.105412264
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-05,2001,5,121,24,125.0205582,0.16630452,1.23335656,0.904413332,-0.507351043,-1.031031161,-0.033921174,1.305256349,1.02255868,-0.62048473,-1.277907862
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-06,2001,6,410.1,26.4,154.0330835,1.683878614,1.297404031,1.81446348,0.671278787,-0.246915665,1.676875873,1.302635718,1.819744393,0.665603616,-0.471469788
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-07,2001,7,162.9,28.4,185.8642704,0.449375971,1.3231937,1.63438088,1.025650338,-0.213130186,0.334642959,1.339620115,1.66786236,1.017826574,-0.438495866
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-08,2001,8,316.9,28.2,174.8313077,1.661727488,1.935079093,2.226453176,1.847356473,0.504432193,1.642167414,1.845518046,2.094956685,1.789267724,0.392132851
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-09,2001,9,295.5,25.3,123.4590934,1.311093734,1.631858684,2.065122005,2.014171804,0.797140829,1.461061394,1.681465929,1.989597218,2.008192654,0.646483333
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-10,2001,10,201.9,19.6,66.13896989,0.960911482,1.681860804,2.031971281,2.35633333,1.1477631,1.140536894,1.741500906,1.959054257,2.287369841,1.021919769
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-11,2001,11,99.3,17.6,46.92027321,0.16616263,1.435903206,2.12651995,2.175026448,1.31420559,-0.001787525,1.596708451,2.032975278,2.287613926,1.210480523
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2001-12,2001,12,139.9,13.4,25.30866814,0.627019244,0.889934592,1.818700733,2.428089317,1.271839509,0.625383564,1.031720558,1.786441683,2.596995126,1.21554607
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-01,2002,1,65.6,12.4,21.57685458,-0.590987249,-0.000980036,1.605314726,2.182526787,1.292538237,-0.766221372,-0.023852757,1.620385299,2.294047337,1.232759387
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-02,2002,2,18.4,11.4,17.01496266,-1.456960312,-0.539934051,0.793904131,2.105597942,1.206097143,-1.125157808,-0.62504883,0.898733002,2.089010267,1.183144756
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-03,2002,3,69.6,15.5,40.70230366,-0.07287613,-1.054706085,0.090906872,1.680515995,1.324021013,0.018379346,-1.029991217,0.123357876,1.709477116,1.313280271
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-04,2002,4,127,21.3,87.27393257,0.751475252,-0.159905916,-0.214838662,1.80446879,1.26507766,0.713785156,-0.270758884,-0.277416349,1.731592438,1.219956822
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-05,2002,5,49.5,24,125.0205582,-0.882531249,-0.152820868,-0.606591647,1.667312735,0.937152189,-0.952882993,-0.301399019,-0.764978722,1.585387411,0.903787161
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-06,2002,6,91.7,26.2,151.4007689,-0.267396232,-0.350312417,-0.958207803,0.880920138,1.116374208,-0.119162551,-0.456773483,-1.000298211,0.958219447,1.135877733
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-07,2002,7,121.7,28.1,181.4437705,0.01837198,-0.71695602,-0.757288392,0.71113717,1.410619637,-0.082323459,-0.692865625,-0.779415103,0.738940807,1.366658513
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-08,2002,8,177,28.2,174.8313077,0.763573869,0.050994496,-0.176219224,0.316459226,1.686573843,0.833739277,0.072448337,-0.207253913,0.363814456,1.587159264
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-09,2002,9,188.1,25.9,130.1954762,0.515750939,0.493486131,0.020970684,0.004208936,1.711427672,0.444923464,0.486318396,-0.046078919,-0.018076707,1.722428455
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-10,2002,10,317.7,21.6,82.4337242,1.538542224,1.288154518,0.574056786,0.3247707,2.249115539,1.632840764,1.340876141,0.65800149,0.298692278,2.224475674
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-11,2002,11,116.3,15.1,33.15485605,0.41984253,1.560685621,0.868103025,0.371461966,2.057584839,0.507762267,1.675184298,0.974829165,0.358725725,2.0430392
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2002-12,2002,12,230.7,12.1,20.08225743,1.684674846,2.029473557,1.613310956,0.624901295,2.271206695,1.767202525,1.941822105,1.632587747,0.673928878,2.313720708
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-01,2003,1,95.8,9.4,11.51658638,-0.048718627,1.022255144,1.626131637,0.700972531,2.142412364,0.019224722,1.206083595,1.653740103,0.788553554,2.234635629
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-02,2003,2,138.9,11.8,18.39835586,1.11343341,1.307716194,1.837988652,0.991962684,2.202585403,1.265708339,1.436697252,1.862811677,1.103512324,2.243110112
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-03,2003,3,80,15.6,41.29994995,0.118123661,0.423465734,1.767980344,1.049749135,1.940035869,0.206097847,0.571791115,1.862123958,1.127836149,1.943537606
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-04,2003,4,71.1,19.8,73.96035351,0.131654452,0.459801303,0.96660634,0.921980418,1.94345004,0.13350719,0.580824903,1.163867735,1.041867199,1.916569518
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-05,2003,5,0,25.7,145.9992496,-1.579219519,-0.948997852,0.23688354,0.805650514,1.863321601,-1.71982666,-1.144339107,0.219486634,0.904909195,1.863330359
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-06,2003,6,213.8,27,162.0825173,0.709569422,-0.246538328,-0.056111886,1.211773822,1.534290512,0.852206363,-0.46715404,-0.104965519,1.218020981,1.494024821
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-07,2003,7,184.4,27.6,174.2081346,0.645878352,0.075617044,0.20733645,1.292708243,1.65110923,0.670053858,-0.036136459,0.109852149,1.323172724,1.546451458
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-08,2003,8,210.3,28.5,179.0755032,1.009659759,0.997547378,0.315042873,1.439120074,1.335848302,1.049812647,1.014275052,0.245570847,1.430810407,1.328694882
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-09,2003,9,235.7,24.9,119.0790014,0.896981103,1.102502006,0.614872842,1.407340781,1.138656426,1.013258153,1.208648832,0.574770422,1.459749168,1.20688491
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-10,2003,10,106.2,21.2,79.01407882,0.288477033,0.845916746,0.588318642,0.886819621,0.916581269,0.233657005,0.940588471,0.627839567,0.969487187,0.952500859
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-11,2003,11,119.9,18.3,51.25710291,0.470355552,0.708095434,1.039556767,0.909014259,0.948274891,0.276551645,0.740385133,1.108293831,0.956738743,1.003834754
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2003-12,2003,12,99.8,11.7,18.60889181,0.010515785,0.14831263,0.946488028,0.577337433,0.80929471,0.01403442,0.158536681,1.063926162,0.586838934,0.904640671
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-01,2004,1,120.4,12.1,20.41170581,0.311832764,0.285940527,0.823840265,0.638859339,0.912457526,0.283633082,0.340991987,0.865096533,0.627609483,1.005593861
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-02,2004,2,159.9,10.9,15.37022884,1.364596905,0.749579395,0.884714443,0.676874506,1.130196161,1.58107367,0.876405038,0.976188119,0.708602371,1.234278812
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-03,2004,3,48.8,18.4,60.041728,-0.523526399,0.527679399,0.393504937,0.613683512,1.143658949,-0.864166283,0.485682378,0.308118901,0.5420369,1.19174646
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-04,2004,4,113.5,19.5,71.44465728,0.621664252,0.693159165,0.604227897,0.742746449,1.136578066,0.739840898,0.747456964,0.630895367,0.73124,1.205257715
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-05,2004,5,206.5,26.2,152.5170358,1.025701422,0.608818025,0.890518958,1.318341712,1.572955506,0.718133158,0.387255757,0.828238196,1.254305941,1.550916031
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-06,2004,6,322.4,15.4,45.39715382,1.296251212,1.374554057,1.366240852,1.702700133,2.170333878,1.731680954,1.70924951,1.669741192,1.764141636,1.997044976
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-07,2004,7,72.9,29,194.8840715,-0.648289887,0.979656138,1.077123448,1.29914206,2.153654968,-0.861899123,1.273220491,1.369888684,1.483420525,1.914354831
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-08,2004,8,59.7,21.3,92.55147325,-0.498648205,0.361516683,0.550413792,0.938551641,1.799273643,0.521797443,1.119496952,1.063093633,1.359740807,1.84520469
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-09,2004,9,31.9,27.8,152.8566054,-1.700853566,-1.569114575,0.221712557,0.320147333,1.376726231,-1.551883235,-1.117520017,0.709313666,0.648430815,1.631039576
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-10,2004,10,31.9,27.6,143.6819483,-0.656562114,-1.531919105,-0.155494998,0.110251872,0.74902007,-2.13458265,-1.442819064,0.109572447,0.26064347,0.924139853
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-11,2004,11,260.6,16,37.80399363,1.960048355,-0.195348136,0.102639648,0.496030323,1.044977245,1.990844281,-0.926054737,0.496790916,0.699424032,1.233786278
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2004-12,2004,12,60.9,9.8,12.45315481,-0.777820571,0.339374293,-0.979007687,0.392247018,0.637114792,-0.695951981,0.005353121,-1.072283412,0.614884043,0.864029334
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-01,2005,1,63.3,13.3,25.29078344,-0.638913626,0.622200671,-0.876507501,0.223565105,0.555298303,-0.894605336,0.798273066,-0.893297609,0.405178394,0.728925731
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-02,2005,2,136.9,13.6,25.38246581,1.088288816,-0.188312803,-0.331587996,0.148734948,0.520079616,1.133828757,-0.234842723,-0.837340342,0.332980694,0.676151517
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-03,2005,3,78.7,15.2,38.93851548,0.095203054,0.149924818,0.281853976,0.243172697,0.544169563,0.225694573,0.091514744,-0.037336927,0.465442217,0.718029623
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-04,2005,4,21.6,19.2,68.97751046,-0.842048566,0.036855844,0.385553593,-0.033755297,0.44383534,-0.7588055,0.078676289,0.564048226,0.259829634,0.642200248
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-05,2005,5,22.6,20.2,84.58631105,-1.378091817,-1.252635108,-1.188705493,-0.644044159,0.528424267,-0.787682452,-0.81150108,-0.924256761,-0.063364785,0.863401459
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-06,2005,6,15.5,27.2,164.8166614,-1.689867699,-2.425696898,-1.473478813,-1.98343576,0.079763753,-1.685229265,-1.492293495,-1.2581118,-1.709299558,0.510491508
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-07,2005,7,107,28.4,185.8642704,-0.159221332,-1.691057894,-1.294960492,-1.662419273,-0.122268066,-0.314612371,-1.282958937,-1.040011019,-1.325291762,0.296354841
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-08,2005,8,108,29.4,192.1505333,0.134766752,-0.907589827,-1.624897114,-1.543663511,-0.376323781,-0.068742427,-1.028873738,-1.317880504,-1.569789952,-0.040107936
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-09,2005,9,75.9,27,143.0674093,-0.760508196,-0.572321425,-2.012243808,-1.171970308,-0.740263458,-0.969921694,-0.846837652,-1.606623348,-1.264839543,-0.573586512
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-10,2005,10,30.2,20.3,71.61452922,-0.692566237,-0.782120025,-1.813898672,-1.164767418,-0.90676854,-0.710373879,-0.971882903,-1.678455207,-1.076465641,-0.728799324
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-11,2005,11,122,16.7,41.65714159,0.499361499,-0.998558193,-1.261219045,-1.729846667,-0.911129669,0.464405162,-1.061032575,-1.382276918,-1.501502583,-0.717916305
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2005-12,2005,12,71.6,11,16.18041584,-0.532699183,-0.67468,-0.996577481,-1.749549193,-0.946636331,-0.538017721,-0.627549311,-1.180228314,-1.527665213,-0.783452031
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-01,2006,1,46.2,14.1,28.87098073,-1.040734159,-0.594132142,-1.182796072,-1.824467141,-1.178207988,-1.352941531,-0.672046808,-1.300980087,-1.555174335,-0.981480318
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-02,2006,2,40.9,12,19.11277976,-0.623924451,-1.268561069,-1.55535753,-2.202158244,-1.403821638,-0.65359791,-1.315384294,-1.487699021,-1.820449763,-1.176371776
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-03,2006,3,48.2,17.3,52.21207889,-0.538366316,-1.283584061,-1.343989656,-2.404422443,-1.465381883,-0.693702427,-1.40489775,-1.277976528,-1.851223175,-1.19348988
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-04,2006,4,107.4,21,84.51256131,0.559692779,-0.334655838,-0.767481391,-2.06415864,-1.521743516,0.50957351,-0.580302649,-0.90599427,-1.833082675,-1.271478633
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-05,2006,5,254.1,23.1,114.6454091,1.411094642,0.824591505,-0.023587453,-1.141792081,-1.532950098,1.651707188,0.856774014,-0.113305926,-1.267618593,-1.161123316
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-06,2006,6,235.1,26.3,152.7137568,0.837587052,1.207343341,0.503211001,-0.399769801,-1.838065755,1.026756884,1.283218645,0.539027122,-0.463725223,-1.813993591
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-07,2006,7,405,27.2,168.5378491,2.120340642,1.979774177,1.607573507,0.562873691,-0.889193165,2.117605687,1.954997354,1.737500884,0.50582356,-0.731981465
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-08,2006,8,59.8,28.3,176.2397197,-0.497014244,1.327714125,1.473245059,0.43796236,-0.835920342,-0.540000933,1.383660578,1.509059577,0.463711352,-0.935716297
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-09,2006,9,185.4,25.1,121.2579956,0.492320846,1.179140589,1.654628993,0.702887479,-0.374385731,0.509876084,1.310270158,1.722279758,0.788112015,-0.447057062
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-10,2006,10,448.1,21.5,81.5712195,2.049774276,1.321268417,2.207229095,1.677549612,0.605283792,2.057638514,1.395852374,2.099666319,1.71442379,0.703025541
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-11,2006,11,10.9,16.3,39.42976419,-2.383299515,1.667583872,1.779862122,1.455787319,0.029036724,-1.533078728,1.795585257,1.799091571,1.597982902,0.114695663
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2006-12,2006,12,123.9,12.3,20.84253368,0.397200544,1.645944406,1.870410615,1.614961091,0.154929331,0.429021528,1.654590338,1.856219847,1.809515373,0.221450947
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-01,2007,1,124,9.9,12.95209734,0.360334096,-0.410517766,1.041358101,1.78947521,0.266690922,0.454640577,-0.293316587,1.133844988,1.992708708,0.362791161
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-02,2007,2,33.2,11,15.69171109,-0.859308984,-0.013145404,1.227306112,1.731348532,0.035282931,-0.752838604,0.093190021,1.352638061,1.826631385,0.141157712
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-03,2007,3,75.2,17.7,54.98856916,0.03219754,-0.2429713,1.117421222,1.84586084,0.032477294,-0.157919169,-0.297244201,1.185898683,1.922691479,0.127547348
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-04,2007,4,152.5,18.3,61.86535185,0.974225443,0.233721087,-0.215463257,1.990177024,0.318850232,1.188856313,0.319956646,-0.051404947,1.948714485,0.473271776
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-05,2007,5,218.2,23.6,120.3473669,1.125064099,1.004183207,0.787969849,1.94665764,0.797501993,1.227690979,1.13330308,0.982560882,1.838679712,0.864505829
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-06,2007,6,139.2,26.6,156.690779,0.180647799,0.866743658,0.544235793,1.829909665,1.150484482,0.330164467,0.987646454,0.710823579,1.770551248,1.223015059
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-07,2007,7,227.8,26.8,162.9722093,1.001177348,0.914266046,0.80781281,1.252430076,1.490999499,1.137761456,1.044865043,0.965415294,1.39398621,1.471208974
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-08,2007,8,156.6,28.5,179.0755032,0.597679533,0.660778189,1.043082437,1.565902415,1.531839017,0.620919163,0.74419113,1.14656151,1.641324561,1.52827321
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-09,2007,9,106.4,26.3,134.7977679,-0.327510117,0.511940977,0.903508132,1.222752642,1.512885488,-0.526241137,0.556419611,1.01443761,1.328481567,1.617308873
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-10,2007,10,68.2,22.1,86.82246305,-0.098675286,-0.094365502,0.484078397,0.244721419,1.560000808,-0.356114137,-0.219412974,0.578321562,0.323082536,1.657939554
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-11,2007,11,119.9,17,43.37267893,0.470355552,-0.424882181,0.239339869,0.541104119,1.542858299,0.404344983,-0.627223244,0.283901681,0.614670486,1.644625966
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2007-12,2007,12,65.1,14.2,28.86367657,-0.67827621,-0.415284358,0.110797194,0.383486471,1.443411277,-0.978062444,-0.629702533,0.1233443,0.409895982,1.601363182
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-01,2008,1,86.2,11,16.44585472,-0.206451667,-0.295576663,-0.395929869,0.270309326,1.523054571,-0.247546913,-0.327355301,-0.547336704,0.269478079,1.706612346
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-02,2008,2,89.7,13.5,24.961396,0.409515538,-0.373732074,-0.608813245,0.417292347,1.524759581,0.300745787,-0.513293785,-0.769762149,0.451627718,1.664271518
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-03,2008,3,95.7,15.7,41.90246864,0.377090003,0.091316117,-0.286712754,0.48945682,1.68597015,0.471410994,0.082184951,-0.420560975,0.530515228,1.777285581
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-04,2008,4,22.9,19.8,73.96035351,-0.801294009,-0.221970386,-0.47340695,0.1155928,1.556001283,-0.849391985,-0.297336825,-0.49721491,0.162233976,1.648472756
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-05,2008,5,74.2,23.9,123.8429303,-0.467413285,-0.566167196,-0.841899547,-0.341926059,1.302137113,-0.632511862,-0.625312897,-0.95329843,-0.282781882,1.439236548
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-06,2008,6,110.3,27.3,166.1933243,-0.076349458,-0.770743175,-0.643657963,-0.485097539,1.095296354,-0.073191582,-0.845364775,-0.714879351,-0.47972189,1.215314708
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-07,2008,7,144.8,27.6,174.2081346,0.270220251,-0.300107978,-0.45826452,-0.713504764,0.491011986,0.26484012,-0.330153486,-0.525347637,-0.798051841,0.675656311
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-08,2008,8,308.4,27,158.4209764,1.615293589,0.823149055,0.302594354,-0.219945199,1.066536445,1.67471574,0.905688919,0.385551716,-0.235647332,1.178283062
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-09,2008,9,207.8,24.8,117.9977786,0.680375629,1.220312677,0.448769065,0.128701791,1.062854355,0.765883273,1.40761224,0.547900305,0.147470031,1.198200006
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-10,2008,10,45.4,20.1,70.02523548,-0.411895931,0.879867194,0.404212232,0.061812392,0.158612825,-0.445299801,1.084583697,0.59309175,0.145305268,0.281886825
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-11,2008,11,76.9,15.8,36.74135703,-0.217293594,-0.153232193,0.494146727,-0.070414762,0.298071986,-0.222265842,-0.039572644,0.695626639,-0.018973784,0.467715373
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2008-12,2008,12,57.8,12.9,23.21856197,-0.854428936,-1.107817527,0.510254622,-0.105160581,0.12895057,-1.016708525,-1.104595335,0.791945581,-0.04693494,0.271036872
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-01,2009,1,9.3,11.7,18.91416971,-2.649041154,-1.717168701,0.075842778,-0.350193,-0.152709068,-1.99076885,-1.879547717,0.261193446,-0.302301299,-0.064085328
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-02,2009,2,15.4,14.2,27.99189329,-1.62022008,-2.467382951,-1.374970967,-0.584478018,-0.181914614,-1.442238669,-2.174115626,-1.219039375,-0.497940065,-0.112501581
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-03,2009,3,134.2,16.1,44.36143298,0.911008177,-0.992026028,-1.493888867,-0.471249127,-0.054013533,0.995830741,-1.094697095,-1.339808074,-0.399106939,0.079010539
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-04,2009,4,526.8,18.8,65.76315615,2.976307208,2.611936034,1.386454482,1.009605639,0.757728727,2.532005686,2.682311839,1.43963513,1.159837713,0.931017248
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-05,2009,5,29.7,23.8,122.6715271,-1.251964414,2.025572326,1.002037419,0.910549234,0.376840652,-1.157511975,2.107429051,1.129482658,1.087439073,0.528120041
USC00410235,"ANAHUAC, TX US",29.7878,-94.6343,7.3,2009-06,2009,6,43.4,26.9,160.7250235,-0.944595907,1.219659484,0.60855376,0.765288515,0.178500182,-0.991126811,1.305516884,0.70501092,0.974675021,0.41765615
